,강원,경기,경남,경북,광주,대구,대전,부산,서울,세종,울산,인천,전남,전북,제주,충남,충북
elderly_pop,103308.25,505089.5,169062.0,181271.75,62859.75,119163.5,63750.5,199553.25,509594.25,7628.5,38908.75,118307.0,145910.25,125753.0,31308.5,133248.0,91184.5
