,강원,경기,경남,경북,광주,대구,대전,부산,서울,세종,울산,인천,전남,전북,제주,충남,충북
총합,3069,13267,5979,5614,2124,3363,1943,5146,10354,163,1360,3038,4532,3808,795,3194,2896
